cell_id,insta_advertising,insta_beverage,insta_car,insta_entertainment,insta_family,insta_fashion,insta_food,insta_interiors,insta_landscape,insta_monochrome,insta_nature,insta_portait,insta_sky,insta_sports
76174,0,0,0,0,0,0,2,1,0,0,0,0,0,0
76177,0,0,0,0,0,2,1,0,0,2,0,2,0,2
76180,0,0,18,1,0,1,0,0,0,1,1,2,0,2
76182,0,1,0,0,0,0,0,1,0,0,0,0,0,0
76187,0,0,0,0,0,0,0,0,1,1,1,1,0,1
76189,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76192,0,0,0,0,0,3,0,0,0,0,0,0,0,0
76194,0,0,0,0,0,0,0,0,0,0,0,2,0,0
76202,1,0,0,0,0,0,0,0,5,1,7,0,4,1
76217,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76218,1,0,0,0,0,0,0,0,0,0,0,0,0,0
76449,0,0,0,0,0,1,0,0,1,1,1,0,1,0
76453,1,2,9,0,27,12,2,3,125,13,76,12,10,8
76495,0,0,2,0,0,1,0,0,0,0,1,0,0,0
76504,3,1,0,0,3,0,0,2,1,3,1,0,1,1
76516,10,3,4,1,4,5,6,6,3,3,10,10,12,0
76521,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76522,0,0,0,0,0,0,0,0,0,1,0,1,0,0
76523,0,0,0,0,0,0,0,2,0,0,0,1,0,0
76526,0,0,1,0,0,0,0,0,0,0,0,1,0,0
76531,0,0,0,0,0,0,0,0,0,0,1,0,0,0
76538,0,1,0,0,0,0,1,0,0,0,0,2,0,0
76550,0,0,0,0,12,0,0,0,12,1,22,0,2,0
76757,1,2,8,0,8,4,1,4,279,5,11,5,2,6
76786,0,0,0,0,1,1,0,0,0,0,0,1,0,1
76837,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76840,0,0,0,0,3,1,0,0,0,0,0,1,0,1
76855,0,0,0,0,0,1,0,0,0,0,0,0,0,0
76856,0,0,0,0,0,0,0,0,0,0,0,3,0,0
76859,1,0,0,0,0,0,6,1,0,0,0,1,0,0
76860,0,0,0,0,0,0,0,0,0,0,0,0,0,1
76870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76872,1,0,3,0,0,0,0,0,0,1,0,0,0,0
76915,0,1,0,0,0,0,0,1,0,0,1,0,1,1
76916,0,1,0,0,0,0,0,0,0,0,0,0,2,1
76919,0,0,0,0,0,0,0,0,0,0,0,1,0,0
76921,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77130,0,0,0,0,0,0,0,0,0,0,0,2,1,0
77139,0,0,0,0,1,0,0,0,6,1,1,2,0,0
77171,0,0,0,0,1,0,0,0,0,0,0,0,0,0
77203,0,1,0,0,0,0,1,1,0,0,1,0,0,0
77205,1,1,0,0,6,2,3,1,3,1,1,1,3,0
77208,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77211,2,0,0,0,0,0,0,0,0,0,0,2,0,0
77213,0,0,0,0,1,0,0,0,2,0,0,0,0,0
77216,0,1,0,0,0,1,0,1,0,1,0,2,0,5
77218,0,0,0,0,0,0,0,0,0,0,2,0,1,0
77220,0,0,1,0,0,1,0,0,0,0,0,0,0,0
77267,1,1,0,0,0,1,6,3,1,0,0,0,0,0
77268,10,2,5,3,0,5,11,24,5,4,1,10,13,3
77269,0,0,1,0,0,0,0,0,0,0,0,1,0,0
77542,1,2,2,0,0,0,0,3,4,1,2,3,0,0
77544,3,0,0,5,1,3,1,0,0,2,0,9,1,4
77547,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77548,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77550,1,0,0,0,0,3,0,1,1,0,1,1,1,0
77559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77592,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77888,1,0,0,0,0,1,0,0,0,0,0,1,0,1
77891,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77894,4,1,0,5,0,2,0,2,0,3,0,2,0,0
77895,0,0,2,2,0,2,3,9,0,2,0,4,0,8
77896,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77897,1,1,0,0,0,0,0,0,0,1,0,2,0,0
77898,0,0,0,0,0,0,1,0,0,0,0,3,0,0
77950,1,1,0,0,0,2,2,3,0,3,0,2,1,0
78228,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78230,0,0,0,0,0,1,0,0,0,0,0,0,0,0
78237,0,0,0,0,0,2,0,0,0,0,0,0,0,0
78241,0,0,0,0,0,0,1,0,0,1,0,0,0,0
78246,0,0,0,0,1,0,0,0,0,0,0,0,1,0
78251,1,0,1,1,0,1,0,1,0,0,0,1,0,0
78290,370,151,220,25,68,247,97,303,172,221,46,442,839,85
78527,0,0,0,0,0,0,0,1,1,0,0,0,0,0
78570,2,0,0,0,0,6,0,0,0,2,0,0,0,0
78572,0,0,0,0,0,0,1,1,0,0,1,0,0,0
78578,0,0,0,0,0,0,1,0,0,0,0,0,0,0
78581,1,0,1,0,0,1,0,2,0,2,1,1,0,0
78590,15,0,2,12,2,4,0,4,0,16,2,19,3,0
78629,2,1,1,1,1,0,3,2,2,0,0,1,4,0
78630,6,4,1,1,0,9,1,9,5,8,3,13,28,0
78631,0,5,0,0,0,0,0,1,0,0,0,0,0,0
78906,0,1,0,0,0,0,1,0,0,0,0,0,1,0
78907,0,0,2,0,1,0,0,0,2,0,1,1,0,0
78911,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78914,0,0,0,0,0,2,0,0,0,1,0,1,0,0
78915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78918,0,0,0,0,0,0,0,0,0,0,0,2,0,0
78919,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78930,1,0,0,0,0,0,0,1,0,0,0,0,0,0
78970,0,2,0,0,1,0,1,0,0,1,0,1,0,0
78971,6,18,6,0,4,4,16,8,2,8,1,25,21,2
79225,0,0,0,0,0,0,0,2,0,0,0,0,2,0
79247,2,0,1,0,0,0,1,2,0,0,1,1,1,1
79252,0,0,0,0,0,0,2,0,0,0,0,0,0,0
79253,0,0,1,0,0,0,0,0,0,0,0,1,0,0
79254,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79255,0,0,1,0,0,0,0,0,0,0,0,0,1,0
79256,0,0,0,0,0,0,0,1,0,1,0,0,0,0
79259,3,0,1,1,0,3,0,0,3,4,1,1,1,7
79260,0,0,2,0,0,1,0,4,1,1,0,1,0,5
79263,0,0,1,0,0,0,0,0,0,2,0,0,1,0
79588,1,1,1,0,0,0,0,0,1,0,7,1,0,2
79590,0,0,0,0,0,1,0,0,0,0,1,0,0,2
79600,1,0,0,0,0,0,0,0,0,0,0,1,0,0
79601,0,0,0,0,0,0,0,0,1,0,0,0,0,2
79604,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79630,0,0,0,0,0,0,0,0,0,0,0,0,1,0
80258,2,0,7,0,12,6,4,3,7,0,11,4,11,2
80282,3,0,0,0,0,0,1,0,0,0,1,5,0,1
80285,0,0,0,0,0,1,0,0,0,1,0,0,0,0
80293,0,0,0,0,0,0,0,0,0,0,0,0,0,4
80313,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80610,0,0,0,0,0,0,0,0,1,0,0,0,1,0
80614,1,0,2,0,1,0,0,2,0,0,0,0,2,0
80633,15,17,3,7,6,7,6,12,3,21,36,28,6,3
80649,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80653,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80654,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80997,0,0,0,0,0,0,0,0,0,0,0,2,0,1
80999,0,0,1,0,0,1,0,1,1,0,0,4,2,1
81117,0,0,0,0,0,0,0,2,1,0,0,0,0,0
81298,1,0,0,0,0,0,0,0,0,0,1,0,0,1
81329,0,0,0,0,0,1,0,0,0,0,0,1,0,0
81341,1,1,1,0,0,0,0,0,0,1,2,2,0,0
81678,0,0,0,0,1,0,0,0,0,0,0,0,2,3
82258,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82654,0,0,0,0,0,0,0,1,0,0,0,0,0,0
82701,0,0,0,0,0,0,0,0,1,0,0,1,0,0
82991,1,0,0,0,0,2,0,0,1,0,0,1,3,3
83518,1,0,0,0,0,0,0,0,0,0,1,1,1,0
84437,0,0,0,0,2,0,0,0,5,0,8,0,2,0
84679,0,1,1,0,0,1,0,1,5,1,6,0,3,0
84936,0,0,1,0,0,0,0,0,5,0,0,1,2,2
86091,0,0,0,0,0,0,0,0,0,0,0,1,0,0
