population,income,averlight,places,b_diversity,dev_intensity,insta_cnt,cell_id,lng,lat,msa,beauty,culture,education,entertainment,finance,food,health,nightclub,office,other,public_use,recreation,religious,residential,restaurant_and_cafe,retail,service,transportation,b_price,b_opening_0,b_opening_1,b_opening_2,b_opening_3,b_opening_4,b_opening_5,b_opening_6,b_opening_7,b_opening_8,b_opening_9,b_opening_10,b_opening_11,b_opening_12,b_opening_13,b_opening_14,b_opening_15,b_opening_16,b_opening_17,b_opening_18,b_opening_19,b_opening_20,b_opening_21,b_opening_22,b_opening_23,b_opening_count
14,0,6,4,1.39,21,0,20026,-117.682344,34.152524,la,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0,10,0,0.0,28,0,20027,-118.837391,34.145178,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,83417,13,0,0.0,30,0,20028,-118.83197,34.145259,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,83417,19,0,0.0,39,0,20029,-118.826549,34.145339,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,83417,22,0,0.0,46,386,20030,-118.821129,34.14542,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,99671,19,0,0.0,39,0,20031,-118.815708,34.1455,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,121136,18,5,1.33,30,0,20032,-118.810287,34.14558,la,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
42,121136,21,3,0.64,32,0,20033,-118.804866,34.14566,la,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,2
42,121136,20,12,1.45,32,0,20034,-118.799445,34.14574,la,0,0,1,0,0,1,0,0,4,4,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,2,4,5,6,6,6,6,6,7,4,3,2,0,0,0,0,7
42,121136,15,1,0.0,21,0,20035,-118.794024,34.145819,la,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
42,121136,14,1,0.0,18,0,20036,-118.788603,34.145898,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,121136,19,10,1.7,26,0,20037,-118.783182,34.145977,la,0,0,0,0,0,1,3,0,0,2,0,0,0,0,1,1,2,0,2.0,1,1,1,1,1,1,1,1,3,4,5,7,7,7,7,7,7,4,4,3,3,3,1,1,7
42,121136,18,5,0.5,25,0,20038,-118.777761,34.146056,la,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,3,3,3,1,1,1,0,0,0,0,3
48,121136,18,4,0.56,13,0,20039,-118.77234,34.146134,la,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,3
211,121136,37,6,1.33,38,0,20040,-118.766919,34.146212,la,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,2.0,1,1,1,1,1,1,1,1,2,3,3,6,6,6,6,6,6,6,5,4,3,2,1,1,6
270,86574,41,9,1.52,46,0,20041,-118.761498,34.14629,la,1,0,0,0,0,2,0,0,0,3,0,0,0,0,1,0,2,0,2.0,0,0,0,0,1,1,1,1,2,4,6,6,6,6,6,6,6,5,4,3,3,3,2,0,7
333,86574,35,18,2.03,47,0,20042,-118.756077,34.146368,la,0,0,1,0,1,1,2,0,2,5,0,0,0,0,1,2,3,0,1.5,1,1,1,1,1,1,2,4,6,8,10,11,11,11,11,11,11,8,5,5,4,3,2,1,11
381,54250,23,18,1.54,54,0,20043,-118.750656,34.146445,la,0,0,0,0,0,0,2,0,4,6,0,0,0,0,0,3,3,0,2.0,0,0,0,0,0,0,0,3,7,7,11,11,11,11,11,11,11,6,5,4,1,1,0,0,11
144,54250,15,15,1.71,46,0,20044,-118.745235,34.146523,la,0,0,0,0,3,0,1,0,2,4,0,0,0,0,0,2,3,0,3.0,1,1,1,1,1,1,2,4,6,10,12,12,12,12,12,12,12,8,7,4,3,1,1,1,12
55,93194,10,7,1.28,21,0,20045,-118.739814,34.1466,la,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,1,1,1,4,5,5,5,5,5,5,4,0,0,0,0,0,0,0,5
55,93194,7,0,0.0,25,0,20049,-118.718129,34.146905,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,93194,8,1,0.0,14,0,20050,-118.712708,34.146981,la,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,93194,16,9,1.43,13,0,20051,-118.707287,34.147056,la,0,0,0,0,1,0,2,0,1,4,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,3,2,0,0,0,0,0,0,0,3
99,110673,27,108,2.04,35,91,20052,-118.701865,34.147132,la,4,0,1,0,13,13,12,0,5,34,0,0,0,0,3,5,15,3,1.64,5,5,5,5,6,10,15,19,25,43,50,52,48,48,46,46,46,31,28,19,15,8,7,5,53
98,89750,12,2,0.69,7,0,20058,-118.669337,34.147578,la,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,89750,16,2,0.69,10,0,20059,-118.663916,34.147652,la,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,89750,18,13,1.26,13,0,20060,-118.658494,34.147725,la,0,0,0,0,3,0,1,0,1,7,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
245,89750,20,2,0.69,7,0,20061,-118.653073,34.147798,la,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,155104,22,7,0.8,12,0,20062,-118.647652,34.147871,la,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,155104,19,10,1.22,9,0,20063,-118.64223,34.147944,la,0,0,0,0,0,0,2,0,2,5,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,155104,19,5,1.33,24,0,20064,-118.636809,34.148016,la,0,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,143150,17,8,1.56,34,0,20065,-118.631387,34.148089,la,0,0,1,0,2,0,0,0,1,2,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,1,1,1,3,3,3,3,3,3,3,3,1,0,0,0,0,0,0,3
415,143150,14,13,1.18,33,0,20066,-118.625966,34.148161,la,0,0,0,0,1,0,2,0,0,8,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1
259,143150,16,12,1.14,31,0,20067,-118.620544,34.148232,la,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,129547,18,108,1.71,43,0,20068,-118.615122,34.148304,la,0,0,3,2,10,6,9,0,10,54,0,1,1,0,0,2,10,0,1.67,1,1,1,2,2,2,3,8,17,34,36,37,37,37,37,37,36,27,14,6,6,6,2,1,38
206,108667,15,9,1.52,22,0,20069,-118.609701,34.148375,la,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,3,0,0.0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,2
344,107435,11,11,1.04,29,0,20070,-118.604279,34.148446,la,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
201,103125,7,10,1.09,19,0,20071,-118.598857,34.148517,la,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,1,2,0,0.0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3,3,2,2,2,2,1,1,0,3
195,107435,5,19,0.63,10,0,20072,-118.593436,34.148587,la,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,3,0,0.0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,3,2,2,2,2,0,0,0,3
126,146563,6,1,0.0,6,0,20075,-118.577171,34.148797,la,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,142778,7,8,0.74,24,0,20077,-118.566327,34.148936,la,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
220,142778,10,3,0.64,19,0,20078,-118.560905,34.149005,la,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,145938,11,2,0.69,21,0,20079,-118.555484,34.149074,la,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,145938,13,3,0.0,11,0,20080,-118.550062,34.149143,la,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,145938,12,4,1.04,13,0,20081,-118.54464,34.149211,la,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,118750,10,3,0.64,17,0,20082,-118.539218,34.149279,la,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,118750,10,5,0.95,24,0,20083,-118.533796,34.149347,la,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,118750,12,5,0.95,44,0,20084,-118.528374,34.149415,la,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
106,117813,10,2,0.0,18,0,20085,-118.522953,34.149482,la,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,117813,6,0,0.0,7,0,20086,-118.517531,34.149549,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,117813,9,3,0.64,13,0,20087,-118.512109,34.149616,la,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,117813,12,4,0.56,27,0,20088,-118.506687,34.149683,la,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,175000,13,8,1.32,24,0,20089,-118.501265,34.149749,la,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,2,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
246,175000,14,14,0.99,31,0,20090,-118.495843,34.149815,la,0,0,1,0,0,0,1,0,1,10,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,2
234,154904,15,10,1.22,37,0,20091,-118.490421,34.149881,la,0,0,0,0,2,1,5,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
234,167361,17,3,0.64,20,0,20092,-118.484999,34.149947,la,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,167361,21,5,0.5,18,0,20093,-118.479577,34.150013,la,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,167361,32,5,1.05,35,0,20094,-118.474155,34.150078,la,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,151806,34,12,1.1,34,0,20095,-118.468733,34.150143,la,1,0,0,0,1,0,1,0,0,8,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1223,64047,32,14,0.75,26,0,20096,-118.46331,34.150208,la,1,0,0,0,0,0,1,0,0,11,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1188,60156,37,22,1.3,37,0,20097,-118.457888,34.150272,la,0,0,2,1,0,0,1,0,0,13,0,0,0,0,0,3,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,60156,47,116,1.64,48,0,20098,-118.452466,34.150336,la,1,0,2,0,10,4,8,1,7,64,0,0,3,0,1,4,11,0,2.0,1,1,1,1,1,2,3,9,16,27,34,35,35,35,35,34,29,21,14,10,5,5,4,1,38
1176,71538,64,297,1.62,54,0,20099,-118.447044,34.1504,la,6,1,4,0,21,9,22,0,40,158,0,0,2,0,1,9,23,1,1.33,7,7,7,7,8,9,11,20,36,73,93,96,98,98,98,96,95,72,49,38,30,21,15,9,109
1166,56875,55,269,1.84,57,12,20100,-118.441622,34.150464,la,3,1,0,0,40,10,21,0,33,112,0,0,1,0,8,20,17,3,1.5,4,4,4,4,4,5,7,17,30,62,83,93,92,92,91,91,89,56,31,19,15,7,4,4,99
1769,89750,49,327,1.69,65,126,20101,-118.4362,34.150528,la,11,0,1,1,12,14,20,0,22,173,0,0,2,0,4,28,34,5,1.6,7,7,7,7,7,7,10,17,32,61,78,91,92,92,92,90,90,73,36,27,17,15,7,7,98
1271,62177,40,359,1.68,66,85,20102,-118.430778,34.150591,la,10,5,3,0,16,14,25,1,34,199,0,1,1,0,5,20,22,3,1.82,8,8,8,8,8,10,14,22,37,79,103,118,117,116,113,112,109,88,55,35,26,20,12,8,126
903,62177,33,251,1.82,66,0,20103,-118.425355,34.150654,la,10,1,2,0,16,14,18,1,25,124,0,1,2,0,1,14,16,6,1.83,4,4,4,4,4,6,7,11,19,42,71,81,81,82,82,80,79,62,35,26,18,12,7,4,90
912,69364,32,53,1.11,56,0,20104,-118.419933,34.150717,la,0,0,0,0,2,1,1,0,6,38,0,1,0,0,0,1,2,1,0.0,1,1,1,1,1,1,1,3,5,7,9,10,10,10,10,10,10,8,5,3,2,1,1,1,10
871,96375,34,83,1.64,54,0,20105,-118.414511,34.15078,la,3,1,1,0,5,2,3,0,7,48,0,0,1,0,1,2,6,3,1.0,3,3,3,3,3,3,3,3,6,13,15,16,17,17,17,15,14,13,9,8,7,6,5,3,17
1003,69364,31,95,1.46,48,0,20106,-118.409089,34.150842,la,1,0,2,0,2,6,1,0,6,57,0,0,0,0,1,2,12,5,2.0,1,1,1,1,1,1,1,3,9,20,26,27,28,28,28,28,27,15,13,11,9,6,4,2,30
1466,67917,33,44,1.42,47,0,20107,-118.403666,34.150904,la,0,0,1,1,3,1,1,0,1,29,0,1,1,0,0,1,3,1,0.0,0,0,0,0,0,0,0,2,3,8,9,9,9,9,9,9,9,5,3,1,0,0,0,0,9
781,58419,39,62,1.82,50,2701,20108,-118.398244,34.150966,la,1,1,0,0,3,4,5,0,5,30,0,2,0,0,0,4,4,3,1.0,2,2,2,2,2,3,4,4,6,18,22,23,22,22,21,21,21,13,9,6,6,5,2,2,23
981,65905,40,102,1.61,67,0,20109,-118.392822,34.151028,la,3,0,2,0,10,6,11,0,3,55,0,0,2,0,0,2,8,0,1.67,2,2,2,2,2,2,4,4,13,23,27,30,31,31,31,31,31,23,18,14,14,7,3,2,32
893,77880,39,38,1.0,55,0,20110,-118.387399,34.151089,la,0,0,0,0,0,1,1,0,1,28,0,0,1,0,0,2,4,0,0.0,0,0,0,0,0,0,0,0,2,4,5,5,5,5,5,5,5,0,0,0,0,0,0,0,6
700,101364,44,198,1.64,55,183,20111,-118.381977,34.15115,la,5,1,1,1,9,11,13,0,8,112,0,0,0,0,4,16,14,3,1.5,3,3,3,3,3,5,6,10,23,43,62,74,73,73,73,73,69,60,32,22,17,15,8,3,84
1650,41667,57,18,1.08,49,44,20112,-118.376555,34.151211,la,0,0,2,0,1,0,0,0,0,12,0,1,2,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,2
1505,63708,70,106,1.71,69,0,20113,-118.371132,34.151272,la,2,0,4,0,1,2,18,0,3,51,0,0,2,0,2,2,14,5,2.0,3,3,3,3,3,4,5,6,17,28,35,38,38,38,38,37,37,28,20,17,11,8,6,3,42
820,66205,64,72,1.62,68,0,20114,-118.36571,34.151332,la,0,0,2,0,2,5,0,0,4,37,0,0,1,0,1,5,12,3,1.5,1,1,1,1,1,1,1,7,13,19,21,23,23,24,24,23,22,16,11,9,9,6,1,1,25
417,98295,48,11,1.29,41,0,20115,-118.360287,34.151393,la,1,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,1,1,1,1,1,0,0,2
561,145365,43,8,0.38,34,0,20116,-118.354865,34.151453,la,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1
373,73333,69,10,0.64,46,0,20117,-118.349443,34.151512,la,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,1,1,1,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,0,3
144,73333,95,80,1.25,73,0,20118,-118.34402,34.151572,la,1,2,0,1,3,7,4,0,0,55,0,0,0,0,1,0,3,3,1.75,0,0,0,0,0,0,0,1,7,14,16,18,17,17,17,17,16,10,6,5,3,2,0,0,18
86,90290,81,24,0.79,70,1506,20119,-118.338598,34.151631,la,0,0,0,2,0,0,1,0,0,19,0,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2
1,90290,61,7,0.8,36,0,20120,-118.333175,34.15169,la,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,47,2,0.69,20,53,20121,-118.327753,34.151749,la,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,29,0,0.0,11,0,20122,-118.32233,34.151807,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,17,0,0.0,12,33,20123,-118.316908,34.151866,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,17,1,0.0,5,37,20127,-118.295217,34.152097,la,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,28,2,0.69,18,3,20128,-118.289795,34.152154,la,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,0,43,11,1.67,58,1142,20129,-118.284372,34.15221,la,0,3,0,0,2,1,0,0,0,3,0,0,0,0,0,0,1,1,0.0,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,2,1,1,1,1,1,1,1,3
1428,63125,56,35,1.56,76,191,20130,-118.278949,34.152267,la,0,2,0,0,0,2,0,0,0,18,0,0,1,0,1,5,4,2,0.0,0,0,0,0,0,1,2,3,7,10,11,14,10,10,10,10,10,3,3,3,0,0,0,0,15
2197,44954,51,79,1.59,79,23,20131,-118.273527,34.152323,la,0,0,0,1,2,3,3,0,2,32,0,0,0,0,1,10,24,1,2.0,1,1,1,1,1,1,3,7,17,24,27,27,27,27,27,27,27,11,5,2,2,1,1,1,28
1991,39141,48,47,1.35,71,0,20132,-118.268104,34.15238,la,0,0,0,0,0,1,2,0,3,28,0,0,3,0,0,0,5,5,0.0,0,0,0,0,0,0,1,2,3,5,17,17,17,17,17,17,17,15,4,4,4,0,0,0,17
2226,49583,107,237,1.72,72,79,20133,-118.262681,34.152436,la,1,1,1,0,18,6,48,0,24,103,0,0,1,0,0,16,14,4,2.0,1,1,1,1,1,1,4,8,17,44,56,61,61,60,60,60,60,45,30,24,14,8,5,1,66
2152,31429,98,435,1.87,82,368,20134,-118.257259,34.152491,la,5,3,3,3,48,33,51,0,58,181,0,0,3,0,4,25,14,4,1.64,5,5,5,5,5,5,8,16,49,124,148,168,168,168,168,166,161,107,70,50,38,17,6,5,180
3154,49318,76,96,2.11,76,14,20135,-118.251836,34.152547,la,3,0,6,0,13,4,7,0,11,28,0,0,3,0,0,12,8,1,1.56,1,1,1,1,1,2,3,5,13,27,35,37,36,36,36,36,36,29,21,18,16,5,4,1,39
2950,35123,63,139,2.04,78,31,20136,-118.246413,34.152602,la,5,0,2,0,11,9,16,0,13,48,0,1,0,0,2,8,20,4,1.88,5,5,5,5,5,6,7,13,24,51,67,67,67,67,67,67,63,49,32,20,17,12,7,5,68
1047,46921,53,107,1.64,71,0,20137,-118.24099,34.152657,la,2,0,0,0,2,10,18,0,0,52,0,2,0,0,1,4,10,6,2.0,2,2,2,2,2,3,3,4,10,14,22,25,24,24,23,22,22,21,20,14,9,3,2,2,25
624,43875,53,176,1.16,68,5,20138,-118.235568,34.152711,la,4,0,1,0,5,2,113,0,2,40,0,0,2,0,0,2,2,3,1.5,0,0,0,0,0,0,1,1,7,21,22,22,22,22,22,22,21,14,7,5,5,4,1,1,23
174,43875,48,135,0.85,56,83,20139,-118.230145,34.152766,la,0,0,0,0,2,2,102,0,0,22,0,0,2,0,0,1,1,3,1.0,1,1,1,1,1,1,1,1,1,6,7,7,7,7,7,7,6,2,1,1,1,1,1,1,9
269,104107,27,7,1.48,25,0,20140,-118.224722,34.15282,la,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,140583,9,9,1.21,21,0,20141,-118.219299,34.152874,la,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,140583,8,40,1.52,24,9,20142,-118.213876,34.152928,la,0,0,0,0,2,0,1,0,3,22,0,1,1,0,0,1,3,6,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
68,104107,8,1,0.0,15,0,20143,-118.208454,34.152981,la,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,104107,7,0,0.0,5,0,20145,-118.197608,34.153088,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,185000,9,0,0.0,5,0,20148,-118.181339,34.153245,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,185000,16,3,0.0,8,0,20149,-118.175916,34.153297,la,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,185000,30,4,1.04,21,5,20150,-118.170493,34.153349,la,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,86932,42,26,1.66,19,138,20151,-118.16507,34.153401,la,0,2,4,0,1,0,0,0,2,12,0,1,1,0,0,0,0,3,0.0,0,0,0,0,0,1,1,2,3,3,3,3,3,3,2,2,2,1,1,1,1,0,0,0,4
662,86932,62,15,1.3,43,0,20152,-118.159647,34.153452,la,0,1,2,0,0,0,0,0,0,9,0,0,0,0,0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2
988,56964,86,67,1.89,58,23,20153,-118.154224,34.153503,la,0,0,6,1,6,1,2,0,4,29,0,0,3,0,0,2,6,7,2.0,3,3,3,3,3,3,5,9,13,18,19,19,19,19,19,19,17,12,8,5,4,4,3,3,19
