population,income,averlight,places,b_diversity,b_rating,dev_intensity,insta_cnt,cell_id,lng,lat,msa,beauty,culture,education,entertainm,finance,food,health,nightclub,office,other,public_use,recreation,religious,residentia,restaurant,retail,service,transporta,insta_like,b_price,b_opening_23,b_opening_0,b_opening_1,b_opening_2,b_opening_3,b_opening_4,b_opening_5,b_opening_6,b_opening_7,b_opening_8,b_opening_9,b_opening_10,b_opening_11,b_opening_12,b_opening_13,b_opening_14,b_opening_15,b_opening_16,b_opening_17,b_opening_18,b_opening_19,b_opening_20,b_opening_21,b_opening_22,insta_0,insta_1,insta_10,insta_11,insta_12,insta_13,insta_14,insta_15,insta_16,insta_17,insta_18,insta_19,insta_2,insta_20,insta_21,insta_22,insta_23,insta_3,insta_4,insta_5,insta_6,insta_7,insta_8,insta_9
1337,74524,39,46,1.96,0,68,0,10251,-118.345381,33.894604,la,1,0,1,0,3,3,5,0,1,19,1,0,1,0,0,2,6,3,0,0,1,1,1,1,1,1,2,3,3,6,10,10,10,10,9,9,8,7,6,6,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,73664,31,7,1.15,0,61,0,10252,-118.339975,33.894663,la,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,81528,39,7,1.48,0,59,0,10253,-118.334569,33.894721,la,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,73438,44,114,1.77,0,67,0,10254,-118.329162,33.89478,la,0,0,2,0,6,5,18,0,7,47,0,0,0,0,0,6,18,5,0,1,4,4,4,4,4,4,4,6,8,25,30,30,30,30,30,30,29,15,12,8,6,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,67639,39,26,2.02,0,62,0,10255,-118.323756,33.894838,la,1,0,1,0,2,2,3,0,0,8,0,0,0,0,1,1,5,2,0,0,1,1,1,1,1,1,1,2,4,5,6,7,7,7,7,7,7,6,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,61429,41,29,2.01,0,66,0,10256,-118.31835,33.894895,la,0,0,1,0,5,1,2,0,1,7,0,2,0,0,1,0,2,7,0,1,1,1,1,1,1,1,1,2,4,4,4,4,5,5,5,5,4,4,4,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,53281,58,186,1.86,0,71,0,10257,-118.312944,33.894953,la,4,0,1,0,7,21,55,1,3,59,0,0,2,0,2,6,17,8,0,2,2,2,2,2,2,2,3,5,19,33,50,55,54,54,54,54,55,40,29,19,19,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,52563,66,26,1.51,0,65,0,10258,-118.307538,33.89501,la,0,0,1,0,1,1,1,0,2,13,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,8,8,8,8,8,8,8,8,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,49167,64,88,1.9,0,84,0,10259,-118.302131,33.895067,la,1,0,0,0,20,21,8,0,0,20,0,0,1,0,3,3,8,3,0,1.5,7,7,7,7,7,9,12,17,21,34,44,50,49,49,49,49,47,43,34,31,27,16,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,49167,56,176,1.28,0,82,0,10260,-118.296725,33.895124,la,1,0,1,1,10,6,111,0,1,31,0,0,1,0,1,0,5,7,0,1.3,7,7,7,7,8,8,8,8,16,26,31,33,34,34,34,34,32,27,21,14,13,11,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,45483,49,19,1.9,0,76,0,10261,-118.291319,33.89518,la,1,1,0,0,1,3,0,0,1,4,0,0,0,0,0,4,4,0,0,1.7,0,0,0,0,0,0,3,3,3,8,8,9,9,9,9,9,9,9,9,8,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,36806,56,96,1.63,0,88,0,10262,-118.285912,33.895237,la,0,0,1,0,2,8,12,0,0,47,0,0,4,0,0,6,13,3,0,1,0,0,0,0,0,1,3,5,10,16,17,19,19,19,19,19,18,7,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,36806,62,75,1.35,0,91,0,10263,-118.280506,33.895293,la,0,0,0,0,1,4,7,0,0,40,0,0,1,0,0,5,17,0,0,0,0,0,0,0,0,0,0,5,12,17,17,17,17,17,17,16,13,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,36806,58,39,1.55,0,81,0,10265,-118.269693,33.895404,la,0,0,0,0,0,3,1,0,0,12,0,0,3,0,0,1,15,4,0,0,0,0,0,0,0,0,1,3,7,7,7,7,7,7,7,7,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,38824,47,15,2.06,0,61,0,10266,-118.264287,33.89546,la,0,0,1,0,2,1,1,0,1,4,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,46583,38,3,0,0,54,0,10267,-118.258881,33.895515,la,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,44583,36,10,1.23,0,71,0,10268,-118.253474,33.89557,la,0,0,0,0,0,1,1,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,44583,35,8,1.39,0,66,0,10269,-118.248068,33.895624,la,0,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,49018,40,7,0.96,0,63,0,10270,-118.242661,33.895679,la,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,43333,42,24,1.92,0,56,0,10271,-118.237255,33.895733,la,1,0,2,0,5,2,2,0,1,8,0,1,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
998,23971,50,36,1.75,0,65,0,10272,-118.231849,33.895787,la,0,0,2,0,4,5,1,0,3,16,0,0,3,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,4,7,8,8,8,8,8,8,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,46250,65,56,2.07,0,76,0,10274,-118.221036,33.895894,la,1,0,6,0,5,7,2,0,1,20,0,1,4,0,0,2,4,3,0,1.5,1,1,1,1,1,1,5,5,5,7,8,8,7,7,7,7,7,5,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,46250,50,23,1.65,0,62,0,10275,-118.215629,33.895947,la,0,0,1,0,1,1,0,0,0,8,0,0,5,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,53056,41,88,1.94,0,72,0,10276,-118.210223,33.896,la,2,0,0,0,11,6,20,0,6,24,0,0,2,0,0,2,13,2,0,2,0,0,0,0,0,2,4,12,17,25,27,27,27,27,27,27,25,21,15,10,9,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,37266,36,11,1.47,0,60,0,10277,-118.204816,33.896053,la,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,4,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,56339,42,24,1.88,0,59,0,10278,-118.19941,33.896106,la,0,0,0,0,2,4,2,0,0,6,0,0,6,0,0,2,1,1,0,0,0,0,0,0,1,1,2,2,3,3,5,5,5,5,5,5,5,5,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,33984,43,31,1.96,0,67,0,10279,-118.194003,33.896158,la,1,0,1,0,2,4,1,0,0,8,0,1,0,0,0,4,8,1,0,1,0,0,0,0,0,1,1,1,6,7,9,9,8,8,8,8,8,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,33984,39,4,0.56,0,45,0,10280,-118.188596,33.89621,la,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,50208,43,33,1.63,0,68,0,10281,-118.18319,33.896262,la,0,0,2,0,0,1,1,0,2,18,0,0,2,0,1,1,4,1,0,1,0,0,0,0,1,1,1,2,6,8,13,13,13,13,13,13,13,12,8,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,52744,51,24,1.13,0,68,0,10282,-118.177783,33.896313,la,0,0,1,0,1,0,0,0,0,16,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,4,4,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,52744,62,104,1.26,0,93,0,10283,-118.172377,33.896365,la,0,0,0,0,3,4,4,0,1,66,0,0,0,0,0,13,11,2,0,2,1,1,1,1,1,2,3,11,29,33,35,35,35,35,34,32,27,10,5,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,44975,69,67,1.11,0,87,0,10284,-118.16697,33.896416,la,0,1,0,0,1,0,0,0,0,39,0,0,0,0,0,9,16,1,0,0,1,1,1,1,1,1,2,4,14,18,19,19,19,19,19,18,14,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,31339,61,87,2.08,0,73,0,10285,-118.161563,33.896467,la,3,0,2,0,12,12,3,0,3,28,0,0,1,0,2,10,7,4,0,1.3,2,2,2,2,2,2,4,5,12,28,38,39,37,37,37,37,35,30,20,10,8,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,73511,61,14,1.27,0,67,0,10286,-118.156157,33.896517,la,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1,5,5,5,5,5,5,5,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,58693,61,16,1.43,0,72,0,10287,-118.15075,33.896568,la,0,0,1,0,1,0,0,0,0,6,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,46010,52,66,1.66,0,77,0,10288,-118.145343,33.896618,la,0,0,0,0,2,0,7,0,1,26,0,1,0,0,1,7,17,4,0,1,3,3,3,3,3,3,4,11,14,18,22,22,23,23,23,23,20,14,9,7,5,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,46010,42,13,1.52,0,56,0,10289,-118.139937,33.896668,la,0,0,0,0,2,0,1,0,1,6,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,68068,37,25,1.79,0,59,0,10290,-118.13453,33.896717,la,0,0,0,0,3,1,2,0,1,10,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,1,2,5,5,5,5,5,5,5,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,38444,40,37,2.07,0,62,0,10291,-118.129123,33.896767,la,0,0,2,0,3,3,3,0,4,6,0,0,0,0,0,3,10,3,0,0,0,0,0,0,0,0,2,4,4,9,9,9,9,9,9,9,8,5,5,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,41000,43,12,1.68,0,62,0,10292,-118.123717,33.896816,la,0,0,1,0,0,0,2,0,1,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,59632,43,8,1.32,0,65,0,10293,-118.11831,33.896865,la,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,60239,34,4,0.69,0,60,0,10294,-118.112903,33.896914,la,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,82931,29,4,0.56,0,60,0,10295,-118.107496,33.896962,la,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,42577,31,12,1.2,0,63,0,10296,-118.10209,33.89701,la,0,0,3,0,0,0,0,0,0,6,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,42577,30,14,1.49,0,61,0,10297,-118.096683,33.897059,la,0,0,2,0,0,0,0,0,0,5,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,40284,32,10,1.28,0,57,0,10298,-118.091276,33.897106,la,0,0,3,0,0,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1004,56250,37,26,1.57,0,57,0,10299,-118.085869,33.897154,la,0,0,0,0,3,1,0,0,0,12,0,0,1,0,2,0,5,2,0,1,2,2,2,3,3,4,5,5,6,6,8,9,10,10,10,10,10,9,9,8,7,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,76563,30,5,1.05,0,57,0,10300,-118.080462,33.897201,la,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,54653,30,0,0,0,59,0,10301,-118.075055,33.897248,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,54653,41,3,1.1,0,52,0,10302,-118.069649,33.897295,la,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,74265,55,4,0,0,78,0,10303,-118.064242,33.897342,la,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,56,44,1.33,0,89,0,10304,-118.058835,33.897388,la,0,0,0,0,1,3,2,0,0,24,0,0,0,0,0,7,7,0,0,2,0,0,0,0,0,0,0,4,11,14,16,16,16,16,16,15,14,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,0,54,20,1.56,0,83,0,10305,-118.053428,33.897434,la,0,0,0,0,0,2,3,0,2,9,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,2,3,4,5,5,5,4,4,4,4,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,42679,63,42,1.19,0,90,0,10306,-118.048021,33.89748,la,0,0,1,0,0,1,1,0,0,22,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,1,7,14,18,18,18,18,18,18,16,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,61,23,1.24,0,94,0,10307,-118.042614,33.897526,la,0,0,0,0,0,2,0,0,0,13,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,2,6,7,7,7,7,7,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,63,8,1.32,0,85,0,10308,-118.037207,33.897571,la,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,0,51,22,0.93,0,87,0,10309,-118.0318,33.897616,la,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,93164,35,9,0.35,0,64,0,10310,-118.026393,33.897661,la,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,56442,33,10,0.9,0,58,0,10311,-118.020986,33.897706,la,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,115000,48,7,0.8,0,58,0,10312,-118.015579,33.89775,la,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,81125,65,83,1.92,0,72,0,10313,-118.010172,33.897795,la,3,0,0,2,6,12,12,0,6,30,0,0,0,0,1,7,4,0,0,1.7,5,5,5,5,5,5,7,13,15,25,30,34,34,33,33,34,35,31,26,25,18,12,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,70000,48,24,1.39,0,64,0,10314,-118.004765,33.897838,la,0,0,0,0,2,0,1,0,0,9,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,84000,35,5,0.95,0,53,0,10315,-117.999358,33.897882,la,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,79688,34,8,0.9,0,60,0,10316,-117.993951,33.897926,la,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,126875,29,105,1.67,0,61,0,10317,-117.988544,33.897969,la,2,0,0,0,8,10,9,0,5,51,0,1,0,0,0,12,7,0,0,2,2,2,2,2,2,2,3,9,15,32,37,41,39,39,40,41,41,31,18,11,11,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,103875,16,0,0,0,27,0,10318,-117.983137,33.898012,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,103875,12,0,0,0,16,0,10319,-117.97773,33.898055,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,75691,14,7,0.6,0,37,0,10320,-117.972323,33.898097,la,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,60625,15,23,1.81,0,50,0,10321,-117.966916,33.89814,la,1,0,0,0,1,1,5,0,4,7,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,60625,15,11,0.86,0,40,0,10322,-117.961509,33.898182,la,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,66094,14,11,1.03,0,40,0,10323,-117.956102,33.898224,la,0,0,0,0,0,0,0,0,1,7,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,66094,14,23,1.25,0,48,0,10324,-117.950695,33.898265,la,0,0,0,0,0,0,1,0,5,12,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,7,8,8,8,8,9,9,9,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,131653,14,16,1.84,0,40,0,10325,-117.945287,33.898307,la,0,0,0,0,3,4,2,0,0,3,0,0,0,0,0,1,2,1,0,1,1,1,1,1,1,2,2,3,3,4,4,4,3,3,3,3,3,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,131653,19,2,0.69,0,31,0,10326,-117.93988,33.898348,la,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,131653,34,146,1.15,0,52,0,10327,-117.934473,33.898389,la,4,0,2,0,6,4,102,0,4,19,0,0,0,0,1,0,3,1,0,1.5,1,1,1,1,1,1,2,6,24,31,34,36,36,36,36,36,34,12,7,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,82500,34,46,0.34,0,37,0,10328,-117.929066,33.898429,la,0,0,0,0,0,0,42,0,0,3,0,0,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,4,6,6,6,6,6,6,6,6,3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,82500,22,5,0,0,30,0,10329,-117.923659,33.89847,la,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,82500,21,0,0,0,38,0,10330,-117.918252,33.89851,la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,179875,24,38,1.77,0,45,0,10331,-117.912844,33.89855,la,0,0,1,0,2,6,7,0,1,15,0,0,0,0,1,3,2,0,0,1.8,1,1,1,1,1,1,3,4,9,12,15,18,18,18,18,18,18,15,10,8,6,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
