,Unnamed: 0,population,income,averlight,places,b_diversity,dev_intensity,insta_cnt,cell_id,lng,lat,msa,beauty,culture,education,entertainment,finance,food,health,nightclub,office,other,public_use,recreation,religious,residential,restaurant,retail,service,transportation,b_price,insta_like,insta_0,insta_1,insta_10,insta_11,insta_12,insta_13,insta_14,insta_15,insta_16,insta_17,insta_18,insta_19,insta_2,insta_20,insta_21,insta_22,insta_23,insta_3,insta_4,insta_5,insta_6,insta_7,insta_8,insta_9,b_opening_0,b_opening_1,b_opening_2,b_opening_3,b_opening_4,b_opening_5,b_opening_6,b_opening_7,b_opening_8,b_opening_9,b_opening_10,b_opening_11,b_opening_12,b_opening_13,b_opening_14,b_opening_15,b_opening_16,b_opening_17,b_opening_18,b_opening_19,b_opening_20,b_opening_21,b_opening_22,b_opening_23,b_opening_count,insta_advertising,insta_beverage,insta_car,insta_entertainment,insta_people,insta_fashion,insta_food,insta_interiors,insta_landscape,insta_monochrome,insta_nature,insta_portait,insta_sky,insta_sports
55768,55768,400,89432,42,13,1.52,47,23,58028,-104.991195,39.608186,denver,0,0,0,0,1,1,0,0,0,5,0,0,1,0,0,0,4,1,0.0,210,0,1,0,0,1,1,3,4,1,1,0,3,0,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,3,3,3,3,3,3,2,2,0,0,0,0,5,0,0,20,0,0,0,0,1,0,1,0,0,1,0
55769,55769,244,63516,30,7,0.96,29,0,58029,-104.98537,39.608186,denver,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55770,55770,217,63516,14,8,0.56,28,84,58030,-104.979546,39.608185,denver,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0.0,3867,2,1,2,4,6,8,5,3,4,10,8,8,0,10,5,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,6,3,0,0,5,3,47,1,3,5
55771,55771,187,116250,12,5,0.95,16,0,58031,-104.973722,39.608183,denver,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55772,55772,174,116250,14,1,0.0,5,0,58032,-104.967897,39.608182,denver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55773,55773,375,66198,17,19,1.96,35,0,58033,-104.962073,39.60818,denver,1,0,0,0,2,1,1,0,1,6,0,0,0,0,0,3,1,3,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,7,7,7,7,7,7,7,7,5,4,3,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55774,55774,459,66198,14,4,1.39,32,0,58034,-104.956248,39.608178,denver,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55775,55775,293,79559,12,10,0.94,29,0,58035,-104.950424,39.608176,denver,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55776,55776,283,74333,13,4,1.04,26,0,58036,-104.9446,39.608173,denver,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55777,55777,278,74333,16,11,1.37,30,0,58037,-104.938775,39.60817,denver,0,0,0,0,1,0,1,0,1,5,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,3,3,3,2,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55778,55778,498,92578,18,4,1.04,26,0,58038,-104.932951,39.608167,denver,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55779,55779,491,92578,20,17,1.4,33,0,58039,-104.927126,39.608164,denver,0,0,0,0,5,0,2,0,2,7,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55780,55780,344,90104,18,11,1.55,29,1,58040,-104.921302,39.60816,denver,0,0,0,0,2,0,2,0,1,3,0,0,0,0,0,0,3,0,0.0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
55781,55781,267,95700,19,5,1.33,24,0,58041,-104.915477,39.608156,denver,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55782,55782,239,95700,35,95,1.32,28,0,58042,-104.909653,39.608151,denver,0,0,0,0,9,1,24,0,16,44,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,30,30,31,31,31,31,31,30,11,6,6,3,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55783,55783,30,116630,60,107,1.69,47,0,58043,-104.903829,39.608147,denver,0,0,0,0,27,4,17,0,13,38,1,2,0,0,0,1,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,18,19,19,19,19,19,19,19,17,4,4,2,1,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55784,55784,34,116630,72,87,1.3,49,0,58044,-104.898004,39.608142,denver,0,0,0,0,11,0,3,0,13,50,0,0,1,0,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,21,21,21,22,22,22,22,21,8,5,5,4,2,1,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55785,55785,369,48480,63,69,1.58,57,0,58045,-104.89218,39.608136,denver,1,0,0,0,8,0,10,0,20,25,0,0,0,0,0,2,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,17,21,21,21,21,21,21,21,8,2,2,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55786,55786,440,92692,36,7,1.15,38,0,58046,-104.886355,39.608131,denver,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55787,55787,460,92692,27,6,1.01,36,0,58047,-104.880531,39.608125,denver,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55788,55788,460,159732,27,3,0.64,33,1,58048,-104.874707,39.608119,denver,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55789,55789,562,94470,26,7,1.15,35,12,58049,-104.868882,39.608112,denver,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,1,0,0,0.0,563,0,0,0,0,1,0,2,0,1,0,2,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2,4,1,1
55790,55790,657,94470,24,5,1.33,32,0,58050,-104.863058,39.608106,denver,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55791,55791,565,94470,21,6,1.24,40,0,58051,-104.857234,39.608099,denver,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55792,55792,87,102159,25,2,0.0,32,0,58052,-104.851409,39.608091,denver,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55793,55793,87,102159,29,5,0.0,9,0,58053,-104.845585,39.608084,denver,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55794,55794,83,102159,18,3,0.0,17,0,58055,-104.833936,39.608068,denver,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55795,55795,54,68594,12,3,0.64,10,0,58056,-104.828112,39.608059,denver,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55796,55796,111,51856,17,8,0.9,29,0,58058,-104.816463,39.608041,denver,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55797,55797,130,97500,28,4,1.04,50,0,58059,-104.810639,39.608032,denver,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,3,3,3,3,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55798,55798,130,97500,27,5,1.33,46,0,58060,-104.804814,39.608022,denver,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55799,55799,130,97500,19,3,0.64,28,0,58061,-104.79899,39.608013,denver,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55800,55800,383,129821,14,7,1.35,41,0,58062,-104.793165,39.608002,denver,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55801,55801,525,155319,13,8,0.9,49,0,58063,-104.787341,39.607992,denver,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55802,55802,502,155319,13,4,0.0,43,0,58064,-104.781517,39.607981,denver,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55803,55803,460,139041,12,4,0.56,38,4,58065,-104.775692,39.60797,denver,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,65,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,3,3,3,3,3,3,1,1,1,1,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,1
55804,55804,474,139041,14,5,0.5,49,0,58066,-104.769868,39.607959,denver,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55805,55805,487,139041,15,4,1.04,57,0,58067,-104.764044,39.607947,denver,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55806,55806,463,139041,16,1,0.0,43,3,58068,-104.758219,39.607935,denver,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,88,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55807,55807,500,120917,14,8,1.49,43,0,58069,-104.752395,39.607923,denver,0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55808,55808,264,152333,12,2,0.69,24,0,58070,-104.746571,39.60791,denver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55809,55809,274,152333,11,1,0.0,22,0,58071,-104.740746,39.607897,denver,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55810,55810,423,82589,15,4,1.04,47,0,58072,-104.734922,39.607884,denver,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55811,55811,808,93558,21,6,0.64,50,1,58073,-104.729098,39.607871,denver,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0.0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55812,55812,656,56688,37,1,0.0,50,0,58074,-104.723273,39.607857,denver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55813,55813,229,94730,62,55,1.67,56,5,58075,-104.717449,39.607843,denver,0,0,0,0,1,7,9,0,4,22,0,0,0,0,0,5,7,0,1.57,141,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,19,24,28,31,31,32,31,31,30,22,17,16,12,5,4,2,33,0,1,1,0,0,0,2,0,0,0,0,1,0,0
55814,55814,176,94730,86,69,1.95,75,101,58076,-104.711625,39.607829,denver,3,0,0,1,4,6,4,0,8,26,0,0,1,0,5,10,1,0,1.93,5982,6,2,4,3,6,5,6,5,7,5,6,7,1,12,9,5,5,0,1,1,0,0,2,3,1,1,1,1,2,2,3,5,10,20,34,41,42,42,42,42,42,36,31,25,19,8,4,1,43,3,8,2,3,0,9,15,10,0,10,2,20,6,1
55815,55815,176,94730,63,26,1.81,47,3,58077,-104.7058,39.607814,denver,1,0,0,0,2,3,8,0,1,7,0,0,0,0,0,2,2,0,1.0,70,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,3,4,7,10,10,11,11,11,11,11,11,10,7,5,4,3,1,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0
55816,55816,167,94730,18,4,0.0,28,0,58079,-104.694152,39.607784,denver,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55817,55817,86,155875,19,3,0.64,29,1,58080,-104.688327,39.607768,denver,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55818,55818,39,155875,14,1,0.0,6,0,58081,-104.682503,39.607753,denver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55819,55819,19,92750,7,1,0.0,7,0,58082,-104.676679,39.607737,denver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55828,55828,30,106202,1,2,0.69,7,0,58328,-105.323205,39.612242,denver,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55830,55830,30,77143,1,2,0.69,5,0,58330,-105.311556,39.612274,denver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55833,55833,52,131940,3,2,0.69,5,0,58352,-105.183412,39.612547,denver,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55834,55834,60,131940,2,4,0.56,6,0,58353,-105.177587,39.612556,denver,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55835,55835,60,131940,2,6,1.24,5,0,58354,-105.171762,39.612565,denver,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55836,55836,110,112833,9,15,1.54,6,0,58356,-105.160113,39.612581,denver,0,0,1,0,2,0,1,0,5,5,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55837,55837,148,112833,30,9,1.89,35,0,58357,-105.154288,39.612589,denver,1,0,0,0,1,2,1,0,0,1,0,0,0,0,0,1,2,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,3,4,5,6,6,6,6,6,6,6,6,4,4,3,3,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55838,55838,366,72583,33,35,2.2,46,0,58358,-105.148463,39.612597,denver,2,0,3,0,6,3,5,0,1,7,0,1,2,0,0,0,4,1,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,5,9,18,18,19,18,17,17,17,16,12,7,4,3,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55839,55839,401,72583,22,3,0.64,35,0,58359,-105.142639,39.612604,denver,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55840,55840,400,72583,22,5,1.33,37,0,58360,-105.136814,39.612611,denver,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55841,55841,525,97019,20,8,1.49,40,0,58361,-105.130989,39.612618,denver,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,3,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,5,5,5,5,5,5,4,3,2,2,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55842,55842,599,97019,17,4,1.04,31,0,58362,-105.125164,39.612624,denver,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
