population,income,averlight,places,b_diversity,dev_intensity,cell_id,lng,lat,msa,beauty,culture,education,entertainment,finance,food,health,nightclub,office,other,public_use,recreation,religious,residential,restaurant,retail,service,transportation,b_price,b_opening_0,b_opening_1,b_opening_2,b_opening_3,b_opening_4,b_opening_5,b_opening_6,b_opening_7,b_opening_8,b_opening_9,b_opening_10,b_opening_11,b_opening_12,b_opening_13,b_opening_14,b_opening_15,b_opening_16,b_opening_17,b_opening_18,b_opening_19,b_opening_20,b_opening_21,b_opening_22,b_opening_23,b_opening_count,insta_0,insta_1,insta_10,insta_11,insta_12,insta_13,insta_14,insta_15,insta_16,insta_17,insta_18,insta_19,insta_2,insta_20,insta_21,insta_22,insta_23,insta_3,insta_4,insta_5,insta_6,insta_7,insta_8,insta_9,insta_like,insta_cnt,insta_advertising,insta_animal,insta_car,insta_entertainment,insta_food,insta_nature,insta_people,insta_sports
1604,61685,43,37,1.22,64,23886,-121.922044,37.321912,sanjose,0,0,0,0,0,0,21,0,1,9,0,1,0,0,0,2,3,0,1.0,0,0,0,0,1,1,1,1,1,5,7,7,7,7,7,7,6,5,3,2,2,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,98274,54,74,1.6,76,23887,-121.916401,37.321861,sanjose,0,0,0,0,6,3,9,0,1,36,0,0,0,0,0,4,11,4,1.5,2,2,2,2,2,2,2,2,11,20,27,28,29,29,29,29,28,20,14,7,7,6,3,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,98274,48,88,1.14,83,23888,-121.910759,37.321809,sanjose,0,0,0,0,0,0,49,0,1,22,0,0,0,0,0,4,12,0,1.0,0,0,0,0,0,0,0,6,15,21,23,25,25,25,25,25,23,14,8,5,3,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,87400,41,10,1.19,67,23889,-121.905117,37.321757,sanjose,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,4,0,0.0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,87400,37,29,1.69,54,23890,-121.899474,37.321704,sanjose,0,0,1,0,1,0,0,0,2,14,0,1,2,0,1,0,3,4,1.0,0,0,0,0,0,0,0,0,1,5,5,4,4,4,4,4,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,91250,34,11,1.83,55,23891,-121.893832,37.321652,sanjose,0,0,0,0,1,3,0,0,1,2,0,1,1,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,1,3,3,3,3,2,2,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,58359,36,70,1.92,66,23892,-121.88819,37.321599,sanjose,1,0,1,0,10,13,2,0,2,24,0,0,1,0,1,8,6,1,1.0,0,0,0,0,1,1,1,3,8,14,24,29,29,29,29,29,29,27,23,17,11,5,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,44015,40,62,2.01,71,23893,-121.882548,37.321546,sanjose,0,0,2,1,5,9,1,0,2,14,0,0,0,0,1,4,16,7,1.0,1,1,1,1,1,1,3,8,12,16,23,23,23,23,23,23,21,19,16,12,11,8,6,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,36685,42,98,1.44,78,23894,-121.876905,37.321492,sanjose,1,0,0,0,1,6,1,0,1,45,0,0,1,0,0,10,30,2,0.0,1,2,2,2,2,3,3,7,17,31,38,37,37,37,37,38,38,23,11,7,4,2,1,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,36685,41,21,1.28,69,23895,-121.871263,37.321439,sanjose,0,0,3,1,1,0,0,0,0,10,0,0,0,0,0,0,6,0,0.0,0,0,0,0,0,0,0,1,3,5,5,5,5,5,5,5,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,20566,41,28,1.45,68,23896,-121.865621,37.321385,sanjose,0,1,0,2,2,1,1,0,0,16,0,0,0,0,1,0,4,0,1.0,0,0,0,0,0,0,0,1,2,2,5,6,6,6,6,6,6,5,3,2,2,0,0,0,10,17,16,2,4,11,12,12,18,8,8,4,10,20,17,17,6,17,12,11,4,0,0,3,1,17719,230,12,1,2,77,5,4,48,19
311,36618,32,51,1.42,56,23897,-121.859979,37.32133,sanjose,0,7,1,0,1,2,0,0,0,30,0,1,0,0,0,2,5,2,0.0,0,0,0,0,0,0,0,3,9,12,13,14,14,14,14,14,11,4,2,2,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,43024,23,4,0.56,27,23898,-121.854336,37.321276,sanjose,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,66410,23,12,1.24,59,23899,-121.848694,37.321221,sanjose,0,0,2,0,0,0,4,0,0,5,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,78108,24,17,1.73,61,23900,-121.843052,37.321166,sanjose,0,0,1,0,0,3,1,0,0,6,0,0,0,0,0,2,1,3,0.0,0,0,0,0,0,0,1,1,2,4,4,4,4,4,4,4,4,2,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,78108,29,25,1.38,66,23901,-121.83741,37.321111,sanjose,0,0,0,0,3,0,1,0,1,13,0,0,0,0,0,2,5,0,0.0,0,0,0,0,0,0,0,0,2,5,5,5,5,5,5,5,5,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,34432,40,111,1.85,72,23902,-121.831768,37.321055,sanjose,0,0,0,0,9,14,31,0,5,31,0,0,0,0,3,7,10,1,1.4,3,3,3,3,3,3,4,5,10,18,25,27,28,28,28,28,28,26,22,13,11,7,5,4,34,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,182,6,0,0,0,0,3,1,1,0
950,34432,42,151,1.87,64,23903,-121.826126,37.320999,sanjose,0,1,0,2,13,13,54,0,7,39,0,0,3,0,2,6,7,4,1.0,3,3,3,3,4,4,5,5,9,30,36,36,36,36,37,36,36,25,14,7,6,6,4,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,72137,29,7,1.15,56,23904,-121.820484,37.320943,sanjose,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,1,0.0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,60263,21,14,1.77,62,23906,-121.809199,37.32083,sanjose,0,0,0,0,1,0,1,0,2,5,0,0,0,0,0,1,2,2,1.0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,3,3,2,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,75781,17,10,1.47,52,23907,-121.803557,37.320773,sanjose,0,0,2,0,0,1,1,0,0,4,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,75781,19,32,0.92,60,23908,-121.797915,37.320716,sanjose,0,0,0,0,0,0,22,0,0,5,0,0,0,0,0,1,4,0,0.0,0,0,0,0,0,0,0,0,1,11,11,11,11,11,11,11,11,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,99291,17,12,1.63,56,23909,-121.792273,37.320659,sanjose,1,0,1,0,0,0,0,0,1,4,0,0,0,0,0,3,2,0,0.0,1,1,1,1,1,1,1,2,2,5,5,5,5,5,5,5,5,3,3,2,2,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,150278,21,6,0.64,48,23910,-121.786631,37.320601,sanjose,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,150278,32,9,0.85,53,23911,-121.780989,37.320543,sanjose,0,0,0,1,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,178417,39,11,1.12,55,23912,-121.775347,37.320485,sanjose,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,3,0.0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,3,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,178417,34,7,0.96,57,23913,-121.769705,37.320426,sanjose,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,211691,20,4,0.69,25,23914,-121.764063,37.320367,sanjose,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,132031,11,8,0.38,40,23997,-122.074337,37.327708,sanjose,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,125109,8,10,0.64,49,23998,-122.068694,37.327664,sanjose,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,193750,7,10,1.61,34,23999,-122.063051,37.32762,sanjose,0,0,0,0,1,1,0,0,0,4,0,1,0,0,0,1,2,0,0.0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,193750,15,34,1.54,55,24000,-122.057408,37.327575,sanjose,1,0,0,0,4,0,1,0,2,19,0,0,1,0,0,2,3,1,0.0,0,0,0,0,0,0,0,3,5,8,10,10,10,10,10,10,10,7,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,205446,27,48,2.0,58,24001,-122.051765,37.32753,sanjose,1,1,2,2,3,11,3,0,1,17,0,0,0,0,3,2,2,0,1.5,0,0,0,0,0,0,1,3,3,12,15,20,20,20,19,18,18,16,12,12,8,4,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,131250,27,22,1.54,47,24002,-122.046122,37.327484,sanjose,0,1,1,0,1,0,0,0,0,10,0,4,0,0,0,0,1,4,2.0,0,0,0,0,0,0,1,1,5,6,7,7,7,7,7,8,7,7,6,5,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,145677,34,113,1.48,67,24003,-122.040479,37.327439,sanjose,1,0,2,0,5,10,31,0,2,55,0,0,2,0,0,2,0,3,1.86,0,0,0,0,0,1,4,8,13,23,28,30,30,30,30,31,31,27,23,21,17,5,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,168346,42,115,2.1,67,24004,-122.034836,37.327393,sanjose,4,0,2,0,12,11,9,1,24,33,0,0,2,0,2,2,9,4,2.0,5,5,5,5,5,5,5,8,18,35,37,46,46,46,41,40,41,34,30,19,12,8,7,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,168346,32,98,1.54,57,24005,-122.029193,37.327347,sanjose,4,0,3,0,10,0,9,0,12,53,0,0,0,0,0,4,2,1,0.0,0,0,0,0,0,0,1,3,11,29,31,34,34,34,34,34,33,17,7,4,3,1,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,142019,34,192,1.64,54,24006,-122.02355,37.3273,sanjose,1,0,5,0,22,5,9,0,43,90,0,1,0,0,1,4,7,4,1.67,0,0,0,0,0,0,1,3,19,46,50,55,55,55,55,54,53,26,11,7,4,1,1,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,142019,58,130,1.92,68,24007,-122.017907,37.327254,sanjose,4,0,0,2,7,19,22,0,7,47,0,0,0,0,1,13,3,5,1.57,1,1,1,1,1,2,2,2,6,12,23,34,35,35,31,33,34,32,28,23,14,7,5,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,146339,57,44,1.73,64,24008,-122.012264,37.327207,sanjose,0,0,0,0,1,17,7,0,4,7,0,0,0,0,1,2,0,5,2.2,0,0,0,0,0,0,2,5,8,9,13,22,21,21,20,20,20,17,16,16,12,7,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,146339,41,28,1.46,61,24009,-122.006621,37.327159,sanjose,0,0,0,0,1,2,1,0,0,14,0,1,0,0,0,0,6,3,2.0,0,0,0,0,0,0,2,3,4,5,5,6,6,6,5,5,4,4,2,2,2,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,146339,42,4,1.04,69,24010,-122.000979,37.327112,sanjose,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,109191,37,95,2.01,61,24011,-121.995336,37.327064,sanjose,6,0,2,0,4,12,12,0,5,34,0,0,0,0,1,7,9,3,1.78,1,1,1,1,1,1,3,6,13,26,40,45,45,45,43,42,41,34,28,21,14,6,2,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,109191,42,86,1.78,60,24012,-121.989693,37.327016,sanjose,0,0,3,0,16,0,5,0,21,25,0,0,0,0,0,3,10,3,0.0,1,1,1,1,1,1,1,2,7,27,31,31,31,31,32,32,32,19,11,8,7,1,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,117917,64,53,1.96,69,24013,-121.98405,37.326968,sanjose,1,1,0,0,3,7,12,1,0,13,0,0,0,0,3,0,9,3,1.6,0,0,0,0,0,0,0,0,1,13,17,21,21,21,20,18,18,15,14,10,7,3,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,117917,64,92,1.66,73,24014,-121.978407,37.326919,sanjose,0,0,0,0,17,5,2,0,15,32,0,0,0,0,0,0,17,4,2.0,1,1,1,1,1,1,1,4,8,26,28,29,29,29,29,28,28,21,13,8,8,2,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,93750,55,101,1.85,72,24015,-121.972764,37.32687,sanjose,2,1,1,0,11,2,14,0,11,39,0,0,0,0,0,4,14,2,1.67,0,0,0,0,0,0,1,4,8,25,36,37,37,37,37,37,37,31,22,7,3,2,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,81985,53,87,1.83,65,24016,-121.967121,37.326821,sanjose,2,0,2,0,10,2,2,0,3,37,0,1,0,0,1,5,17,5,1.75,0,0,0,0,0,0,0,3,7,30,42,43,43,43,43,43,44,37,23,12,11,3,1,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,133523,52,57,2.08,59,24017,-121.961479,37.326772,sanjose,1,0,0,1,10,2,2,2,3,17,0,0,0,0,2,7,8,2,1.33,4,4,4,4,4,4,4,4,8,16,22,23,23,23,23,23,23,15,12,12,9,5,5,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,133523,58,108,2.0,61,24018,-121.955836,37.326722,sanjose,2,0,1,0,8,8,12,0,4,33,0,0,0,0,1,12,21,6,2.0,2,2,2,2,2,2,2,4,10,31,53,58,59,59,59,58,58,46,36,28,22,7,3,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,81500,61,294,1.51,88,24019,-121.950193,37.326672,sanjose,5,0,1,0,19,23,14,0,4,105,0,0,0,0,4,116,2,1,2.38,7,7,7,7,7,8,9,10,17,35,168,177,176,176,176,176,175,172,161,150,144,13,9,7,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,81500,48,94,1.62,72,24020,-121.94455,37.326622,sanjose,4,0,0,0,0,4,31,0,3,24,0,0,0,0,0,21,7,0,2.23,0,0,0,0,0,0,1,1,5,10,34,34,34,33,33,33,34,29,28,24,22,1,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,34464,39,133,1.5,63,24021,-121.938908,37.326571,sanjose,1,0,0,0,4,3,51,0,2,46,0,0,1,0,0,3,20,2,1.5,1,1,1,1,1,1,3,4,17,37,46,50,51,50,50,49,48,32,21,14,8,4,3,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,38711,35,113,1.85,74,24022,-121.933265,37.326521,sanjose,2,0,1,0,6,6,38,0,3,34,0,0,2,0,1,9,8,3,1.33,0,0,0,0,0,0,1,5,22,35,47,55,55,55,56,56,53,30,25,19,9,4,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117,128438,32,87,2.11,61,24023,-121.927622,37.32647,sanjose,3,0,2,0,10,9,6,0,5,21,0,0,1,0,0,7,19,4,1.25,1,1,1,1,1,1,4,8,16,27,34,39,39,39,39,39,36,32,25,21,12,5,3,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,128438,33,75,1.98,58,24024,-121.921979,37.326418,sanjose,2,0,0,0,7,8,5,0,4,22,0,0,1,0,0,5,17,4,1.0,0,0,0,0,0,0,0,1,2,7,23,28,29,29,29,29,29,27,22,15,7,2,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,98274,42,208,1.84,79,24025,-121.916337,37.326367,sanjose,5,0,0,0,13,9,53,0,7,75,0,0,6,0,0,16,19,5,1.64,5,5,5,5,6,7,9,14,32,51,66,73,74,72,71,71,69,55,42,28,21,13,6,5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,98274,53,86,1.82,80,24026,-121.910694,37.326315,sanjose,1,0,3,0,5,6,4,0,2,30,0,0,0,0,0,9,23,3,2.0,1,1,1,1,1,2,3,5,17,29,34,38,37,38,38,38,37,26,17,13,8,3,1,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,98274,68,66,1.65,81,24027,-121.905051,37.326263,sanjose,1,0,0,0,4,3,0,0,1,24,0,0,1,0,0,6,21,5,1.75,3,3,3,3,3,3,5,11,22,28,30,31,31,31,31,31,28,20,12,11,9,7,4,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,46184,72,68,1.75,69,24028,-121.899409,37.326211,sanjose,0,0,1,0,3,4,5,0,2,27,0,0,1,0,1,3,19,2,2.0,2,2,2,2,2,2,3,5,15,21,25,26,26,26,26,26,23,16,8,5,4,4,4,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,75156,71,2,0.69,63,24029,-121.893766,37.326158,sanjose,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,38527,63,31,1.62,68,24030,-121.888123,37.326105,sanjose,0,0,2,0,3,9,0,0,0,11,0,0,0,0,0,1,4,1,1.0,0,0,0,0,0,0,1,2,4,6,7,7,7,7,7,7,7,5,4,3,3,3,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,68682,45,190,1.59,76,24031,-121.882481,37.326052,sanjose,1,0,3,0,2,16,32,0,1,89,0,0,2,0,0,7,33,4,1.2,0,0,0,0,0,0,2,6,17,29,36,43,43,43,43,42,41,28,20,13,10,7,4,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,52500,32,71,1.52,73,24032,-121.876838,37.325998,sanjose,0,0,0,0,2,8,0,0,1,31,0,1,1,0,0,3,21,3,1.0,0,0,0,0,0,1,1,2,9,22,23,23,23,24,24,23,22,13,8,4,3,2,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738,36685,26,39,2.01,62,24033,-121.871196,37.325945,sanjose,1,1,0,1,2,4,0,0,1,11,0,0,0,0,1,3,9,5,1.0,2,2,2,2,2,2,3,4,11,15,17,17,16,17,17,17,17,14,11,7,7,5,4,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,36618,26,40,1.25,29,24034,-121.865553,37.325891,sanjose,0,1,0,0,0,2,0,0,0,14,0,19,0,0,0,0,1,3,0.0,0,0,0,0,0,0,0,0,1,1,4,4,4,4,4,4,2,1,1,1,0,0,0,0,4,17,18,6,20,5,29,27,30,18,54,15,16,7,23,14,19,26,3,3,6,0,0,0,3,12497,359,19,79,5,5,10,47,47,3
351,36618,27,7,0.6,34,24035,-121.85991,37.325836,sanjose,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,36618,31,9,1.15,54,24036,-121.854268,37.325782,sanjose,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,82857,28,14,2.04,60,24037,-121.848625,37.325727,sanjose,1,0,0,0,2,2,1,0,1,4,0,0,1,0,0,1,0,1,1.0,0,0,0,0,0,0,0,0,2,3,5,5,5,5,5,5,5,4,4,2,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,63571,25,15,1.62,65,24038,-121.842983,37.325672,sanjose,0,0,2,0,0,0,0,0,2,6,0,0,2,0,0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
